dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,n_train_epochs,training_time_seconds
Handwriting,linear_additive_isolated_sinusoidal,4,1.7093,0.5667,2.9543,0.2667,3.1016,0.1871,0.2258,3,26,152,120,850,30,26,32.55
Handwriting,1d_conv_additive_sinusoidal,4,,,,,3.294,0.0623,0.2278,3,26,152,120,850,30,1,23.85
Handwriting,linear_component_wise_sinusoidal,4,2.7304,0.2083,3.3128,0.0667,3.2381,0.0482,0.2267,3,26,152,120,850,30,24,33.65
Handwriting,1d_conv_component_wise_sinusoidal,4,2.3742,0.3083,3.1715,0.1333,3.3122,0.1165,0.2292,3,26,152,120,850,30,24,33.76
Handwriting,linear_circular_conv_sinusoidal,4,,,,,3.2916,0.0318,0.2267,3,26,152,120,850,30,1,24.16
Handwriting,1d_conv_circular_conv_sinusoidal,4,3.2807,0.0167,3.2727,0.0333,3.2781,0.027,0.2289,3,26,152,120,850,30,12,29.92
Handwriting,1d_conv_circular_conv_isolated_sinusoidal,4,2.9431,0.2,3.2184,0.1333,3.2545,0.0918,0.231,3,26,152,120,850,30,26,33.33
Handwriting,linear_additive_sinusoidal,5,2.853,0.2083,3.1554,0.2667,3.2313,0.1024,0.2274,3,26,152,120,850,30,27,32.76
Handwriting,linear_additive_isolated_sinusoidal,5,2.6086,0.2833,3.1306,0.1667,3.2235,0.1012,0.2275,3,26,152,120,850,30,19,29.21
Handwriting,1d_conv_additive_sinusoidal,5,0.8039,0.9,2.8683,0.3333,3.0735,0.2459,0.228,3,26,152,120,850,30,45,38.6
Handwriting,linear_component_wise_sinusoidal,5,2.6854,0.2583,3.3077,0.1,3.3248,0.1094,0.2286,3,26,152,120,850,30,13,29.86
Handwriting,1d_conv_component_wise_sinusoidal,5,,,,,3.2935,0.0364,0.2289,3,26,152,120,850,30,1,24.09
Handwriting,linear_circular_conv_sinusoidal,5,,,,,3.2894,0.0412,0.2267,3,26,152,120,850,30,1,24.5
Handwriting,1d_conv_circular_conv_sinusoidal,5,2.0273,0.4333,3.2305,0.1333,3.2994,0.1388,0.2292,3,26,152,120,850,30,27,34.67
Handwriting,1d_conv_circular_conv_isolated_sinusoidal,5,3.2689,0.0583,3.2512,0.1,3.2437,0.0671,0.231,3,26,152,120,850,30,12,30.84
ERing,linear_additive_sinusoidal,1,0.1351,1.0,0.6221,0.8333,0.7195,0.737,0.199,4,6,65,24,270,6,40,36.36
ERing,linear_additive_isolated_sinusoidal,1,0.0521,1.0,0.1632,1.0,0.6175,0.7815,0.1991,4,6,65,24,270,6,52,38.82
ERing,1d_conv_additive_sinusoidal,1,,,,,1.7768,0.1667,0.2016,4,6,65,24,270,6,1,22.77
ERing,linear_component_wise_sinusoidal,1,,,,,1.8879,0.1852,0.2,4,6,65,24,270,6,1,23.69
ERing,1d_conv_component_wise_sinusoidal,1,0.3082,1.0,0.3564,1.0,0.4787,0.8259,0.203,4,6,65,24,270,6,52,41.54
ERing,linear_circular_conv_sinusoidal,1,0.1679,1.0,0.2148,1.0,0.3425,0.8926,0.2003,4,6,65,24,270,6,46,38.95
ERing,1d_conv_circular_conv_sinusoidal,1,0.1812,0.9583,0.2364,1.0,0.3363,0.9037,0.203,4,6,65,24,270,6,60,43.91
ERing,1d_conv_circular_conv_isolated_sinusoidal,1,,,,,1.8004,0.1519,0.2028,4,6,65,24,270,6,1,22.53
ERing,linear_additive_sinusoidal,2,,,,,1.7931,0.2074,0.1988,4,6,65,24,270,6,1,22.67
ERing,linear_additive_isolated_sinusoidal,2,0.1871,0.9583,0.3001,1.0,0.7395,0.737,0.1991,4,6,65,24,270,6,39,35.83
ERing,1d_conv_additive_sinusoidal,2,,,,,1.8132,0.1444,0.2016,4,6,65,24,270,6,1,21.58
ERing,linear_component_wise_sinusoidal,2,0.1511,1.0,0.1811,1.0,0.3283,0.9,0.2003,4,6,65,24,270,6,46,37.85
ERing,1d_conv_component_wise_sinusoidal,2,0.6415,0.9583,0.4611,1.0,0.6294,0.8889,0.2048,4,6,65,24,270,6,46,38.59
ERing,linear_circular_conv_sinusoidal,2,0.3543,0.9583,0.3657,1.0,0.4485,0.8704,0.2003,4,6,65,24,270,6,46,37.7
ERing,1d_conv_circular_conv_sinusoidal,2,0.1989,0.9583,0.2104,1.0,0.3616,0.8741,0.203,4,6,65,24,270,6,26,32.28
ERing,1d_conv_circular_conv_isolated_sinusoidal,2,,,,,1.8047,0.2,0.2028,4,6,65,24,270,6,1,23.31
ERing,linear_additive_sinusoidal,3,0.2201,0.9583,0.3827,1.0,0.567,0.8222,0.199,4,6,65,24,270,6,25,30.96
ERing,linear_additive_isolated_sinusoidal,3,0.1448,1.0,0.5403,0.8333,0.5423,0.8222,0.1991,4,6,65,24,270,6,31,33.21
ERing,1d_conv_additive_sinusoidal,3,0.2178,1.0,0.3006,1.0,0.6316,0.7741,0.2019,4,6,65,24,270,6,42,36.9
ERing,linear_component_wise_sinusoidal,3,,,,,1.8161,0.263,0.2,4,6,65,24,270,6,1,23.8
ERing,1d_conv_component_wise_sinusoidal,3,0.0346,1.0,0.2364,1.0,0.3264,0.8778,0.203,4,6,65,24,270,6,92,51.09
ERing,linear_circular_conv_sinusoidal,3,0.6883,0.9167,0.7738,1.0,0.7484,0.7778,0.2019,4,6,65,24,270,6,100,52.86
ERing,1d_conv_circular_conv_sinusoidal,3,0.6111,0.9583,0.5966,1.0,0.6139,0.8815,0.2048,4,6,65,24,270,6,33,35.8
ERing,1d_conv_circular_conv_isolated_sinusoidal,3,,,,,1.8898,0.0667,0.2028,4,6,65,24,270,6,1,24.13
ERing,linear_additive_sinusoidal,4,0.7875,0.8333,0.8092,0.8333,0.8448,0.7667,0.2007,4,6,65,24,270,6,26,31.59
ERing,linear_additive_isolated_sinusoidal,4,,,,,1.7925,0.1852,0.1989,4,6,65,24,270,6,1,22.72
ERing,1d_conv_additive_sinusoidal,4,,,,,1.8049,0.1593,0.2016,4,6,65,24,270,6,1,22.4
ERing,linear_component_wise_sinusoidal,4,0.2271,1.0,0.2469,1.0,0.3796,0.863,0.2003,4,6,65,24,270,6,100,52.28
ERing,1d_conv_component_wise_sinusoidal,4,0.6373,0.9583,0.5745,1.0,0.6523,0.8481,0.2047,4,6,65,24,270,6,100,52.46
ERing,linear_circular_conv_sinusoidal,4,0.1287,1.0,0.1516,1.0,0.3178,0.9,0.2003,4,6,65,24,270,6,49,39.28
ERing,1d_conv_circular_conv_sinusoidal,4,0.3752,0.9167,0.4058,1.0,0.4771,0.8667,0.203,4,6,65,24,270,6,81,49.47
ERing,1d_conv_circular_conv_isolated_sinusoidal,4,0.3119,0.9583,0.4066,1.0,0.4929,0.863,0.2031,4,6,65,24,270,6,100,52.85
ERing,linear_additive_sinusoidal,5,0.2013,1.0,0.2705,1.0,0.6968,0.763,0.199,4,6,65,24,270,6,43,36.42
ERing,linear_additive_isolated_sinusoidal,5,,,,,1.7665,0.2926,0.1989,4,6,65,24,270,6,1,22.19
ERing,1d_conv_additive_sinusoidal,5,,,,,1.7902,0.1407,0.2016,4,6,65,24,270,6,1,22.18
ERing,linear_component_wise_sinusoidal,5,0.1865,1.0,0.1261,1.0,0.3103,0.8963,0.2003,4,6,65,24,270,6,64,43.66
ERing,1d_conv_component_wise_sinusoidal,5,0.2533,0.9583,0.2389,1.0,0.3848,0.863,0.203,4,6,65,24,270,6,44,39.18
ERing,linear_circular_conv_sinusoidal,5,0.4756,0.9167,0.4317,1.0,0.5809,0.8556,0.202,4,6,65,24,270,6,35,35.74
ERing,1d_conv_circular_conv_sinusoidal,5,0.4402,0.9583,0.3876,1.0,0.4912,0.8926,0.2048,4,6,65,24,270,6,92,50.89
ERing,1d_conv_circular_conv_isolated_sinusoidal,5,0.1243,1.0,0.1834,1.0,0.3002,0.9,0.2031,4,6,65,24,270,6,39,37.27
AtrialFibrillation,linear_additive_sinusoidal,1,0.7146,0.6667,1.0063,0.6667,1.2209,0.3333,0.3418,2,3,640,12,15,3,16,29.4
AtrialFibrillation,linear_additive_isolated_sinusoidal,1,,,,,1.1768,0.4,0.3419,2,3,640,12,15,3,1,22.68
AtrialFibrillation,1d_conv_additive_sinusoidal,1,,,,,1.1611,0.2,0.3436,2,3,640,12,15,3,1,23.65
AtrialFibrillation,linear_component_wise_sinusoidal,1,1.3033,0.25,0.8758,0.6667,1.2462,0.3333,0.345,2,3,640,12,15,3,12,29.81
AtrialFibrillation,1d_conv_component_wise_sinusoidal,1,1.3006,0.1667,1.2007,0.3333,1.1444,0.3334,0.3448,2,3,640,12,15,3,17,30.8
AtrialFibrillation,linear_circular_conv_sinusoidal,1,1.1294,0.3333,1.2324,0.3333,1.0992,0.2667,0.343,2,3,640,12,15,3,12,29.68
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,1,1.0274,0.4167,1.5758,0.3333,1.1033,0.4667,0.3448,2,3,640,12,15,3,14,30.16
AtrialFibrillation,1d_conv_circular_conv_isolated_sinusoidal,1,0.4295,0.9167,1.6104,0.6667,2.7513,0.2667,0.3451,2,3,640,12,15,3,18,31.16
AtrialFibrillation,linear_additive_sinusoidal,2,1.2266,0.3333,1.2264,0.3333,1.1296,0.3333,0.3418,2,3,640,12,15,3,13,28.61
AtrialFibrillation,linear_additive_isolated_sinusoidal,2,0.5069,0.75,1.6009,0.6667,2.0105,0.2667,0.3438,2,3,640,12,15,3,13,29.17
AtrialFibrillation,1d_conv_additive_sinusoidal,2,0.8539,0.5833,1.2625,0.6667,1.3739,0.2667,0.3456,2,3,640,12,15,3,12,28.65
AtrialFibrillation,linear_component_wise_sinusoidal,2,,,,,1.1408,0.2667,0.343,2,3,640,12,15,3,1,25.63
AtrialFibrillation,1d_conv_component_wise_sinusoidal,2,0.6927,0.75,1.2464,0.6667,1.6371,0.3333,0.3468,2,3,640,12,15,3,15,31.53
AtrialFibrillation,linear_circular_conv_sinusoidal,2,0.9915,0.5,1.3882,0.3333,1.1135,0.2667,0.343,2,3,640,12,15,3,17,31.24
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,2,0.7299,0.75,1.1325,0.6667,1.1127,0.3333,0.3448,2,3,640,12,15,3,11,30.07
AtrialFibrillation,1d_conv_circular_conv_isolated_sinusoidal,2,,,,,1.1417,0.3333,0.3448,2,3,640,12,15,3,1,25.11
AtrialFibrillation,linear_additive_sinusoidal,3,,,,,1.1446,0.4,0.3418,2,3,640,12,15,3,1,24.11
AtrialFibrillation,linear_additive_isolated_sinusoidal,3,0.6487,0.6667,1.2624,0.6667,1.0575,0.4,0.3419,2,3,640,12,15,3,12,28.7
AtrialFibrillation,1d_conv_additive_sinusoidal,3,1.2011,0.3333,1.1038,0.6667,1.2232,0.2,0.3456,2,3,640,12,15,3,13,29.4
AtrialFibrillation,linear_component_wise_sinusoidal,3,0.9688,0.5,1.4341,0.3333,1.135,0.3333,0.343,2,3,640,12,15,3,12,29.7
AtrialFibrillation,1d_conv_component_wise_sinusoidal,3,,,,,1.1074,0.5333,0.3448,2,3,640,12,15,3,1,24.66
AtrialFibrillation,linear_circular_conv_sinusoidal,3,,,,,1.1122,0.3333,0.343,2,3,640,12,15,3,1,24.96
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,3,0.655,0.6667,1.0535,0.6667,1.7734,0.2667,0.3468,2,3,640,12,15,3,19,31.1
AtrialFibrillation,1d_conv_circular_conv_isolated_sinusoidal,3,0.4732,0.8333,1.313,0.6667,2.3486,0.2667,0.3451,2,3,640,12,15,3,16,31.27
AtrialFibrillation,linear_additive_sinusoidal,4,0.981,0.4167,1.3023,0.3333,1.2524,0.2,0.3418,2,3,640,12,15,3,13,28.43
AtrialFibrillation,linear_additive_isolated_sinusoidal,4,,,,,1.1307,0.2667,0.3419,2,3,640,12,15,3,1,23.78
AtrialFibrillation,1d_conv_additive_sinusoidal,4,0.5487,0.8333,1.1617,0.6667,1.8667,0.2667,0.3456,2,3,640,12,15,3,16,30.1
AtrialFibrillation,linear_component_wise_sinusoidal,4,0.5839,0.8333,1.2651,0.6667,1.8026,0.2667,0.345,2,3,640,12,15,3,14,31.29
AtrialFibrillation,1d_conv_component_wise_sinusoidal,4,0.6035,0.9167,1.1942,0.6667,2.0262,0.3333,0.3468,2,3,640,12,15,3,11,30.15
AtrialFibrillation,linear_circular_conv_sinusoidal,4,0.7049,0.6667,1.0485,0.6667,1.5313,0.2667,0.345,2,3,640,12,15,3,23,33.49
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,4,0.3821,1.0,1.42,0.6667,1.1068,0.2,0.3448,2,3,640,12,15,3,20,31.66
AtrialFibrillation,1d_conv_circular_conv_isolated_sinusoidal,4,0.9968,0.5,1.245,0.3333,1.1104,0.3333,0.3448,2,3,640,12,15,3,11,30.05
AtrialFibrillation,linear_additive_sinusoidal,5,0.4832,0.9167,1.0234,0.6667,1.8964,0.1334,0.3438,2,3,640,12,15,3,17,29.69
AtrialFibrillation,linear_additive_isolated_sinusoidal,5,0.4733,0.9167,1.3476,0.6667,1.9811,0.3333,0.3438,2,3,640,12,15,3,11,28.43
AtrialFibrillation,1d_conv_additive_sinusoidal,5,0.592,0.8333,1.5451,0.6667,1.2088,0.2,0.3436,2,3,640,12,15,3,12,28.46
AtrialFibrillation,linear_component_wise_sinusoidal,5,0.4947,0.8333,1.8835,0.6667,2.4767,0.2,0.3433,2,3,640,12,15,3,12,29.69
AtrialFibrillation,1d_conv_component_wise_sinusoidal,5,,,,,1.1123,0.2667,0.3448,2,3,640,12,15,3,1,24.88
AtrialFibrillation,linear_circular_conv_sinusoidal,5,0.5743,0.9167,1.1829,0.6667,2.0255,0.2667,0.345,2,3,640,12,15,3,21,33.2
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,5,0.7897,0.6667,1.0219,0.6667,1.3956,0.2667,0.3468,2,3,640,12,15,3,15,30.81
AtrialFibrillation,1d_conv_circular_conv_isolated_sinusoidal,5,0.4148,0.9167,0.7882,0.6667,1.1548,0.3333,0.3448,2,3,640,12,15,3,25,34.88
StandWalkJump,linear_additive_sinusoidal,1,,,,,1.1965,0.2667,0.8297,4,3,2500,9,15,3,1,25.06
StandWalkJump,linear_additive_isolated_sinusoidal,1,1.2263,0.3333,1.0736,0.6667,1.1716,0.2667,0.8317,4,3,2500,9,15,3,14,31.26
StandWalkJump,1d_conv_additive_sinusoidal,1,,,,,1.1156,0.2667,0.8325,4,3,2500,9,15,3,1,25.18
StandWalkJump,linear_component_wise_sinusoidal,1,1.0213,0.3333,1.193,0.6667,1.1818,0.3333,0.8328,4,3,2500,9,15,3,12,31.87
StandWalkJump,1d_conv_component_wise_sinusoidal,1,1.0873,0.4444,1.1175,0.3333,1.0963,0.2667,0.8336,4,3,2500,9,15,3,13,31.78
StandWalkJump,linear_circular_conv_sinusoidal,1,0.9538,0.6667,1.0798,0.6667,1.2013,0.2,0.8328,4,3,2500,9,15,3,29,37.98
StandWalkJump,1d_conv_circular_conv_sinusoidal,1,1.1578,0.2222,1.0815,0.6667,1.1594,0.0667,0.8356,4,3,2500,9,15,3,12,31.98
StandWalkJump,1d_conv_circular_conv_isolated_sinusoidal,1,,,,,1.1044,0.3334,0.8337,4,3,2500,9,15,3,1,26.5
StandWalkJump,linear_additive_sinusoidal,2,,,,,1.0979,0.3333,0.8297,4,3,2500,9,15,3,1,25.1
StandWalkJump,linear_additive_isolated_sinusoidal,2,,,,,1.0974,0.4,0.8297,4,3,2500,9,15,3,1,25.6
StandWalkJump,1d_conv_additive_sinusoidal,2,,,,,1.1297,0.2667,0.8325,4,3,2500,9,15,3,1,24.14
StandWalkJump,linear_component_wise_sinusoidal,2,,,,,1.1104,0.3333,0.8309,4,3,2500,9,15,3,1,26.45
StandWalkJump,1d_conv_component_wise_sinusoidal,2,1.0754,0.6667,1.1343,0.3333,1.0955,0.3333,0.8336,4,3,2500,9,15,3,12,32.26
StandWalkJump,linear_circular_conv_sinusoidal,2,1.1489,0.3333,1.1481,0.3333,1.113,0.3334,0.8309,4,3,2500,9,15,3,12,31.91
StandWalkJump,1d_conv_circular_conv_sinusoidal,2,1.0228,0.4444,1.1053,0.6667,1.077,0.4,0.8336,4,3,2500,9,15,3,12,32.35
StandWalkJump,1d_conv_circular_conv_isolated_sinusoidal,2,1.1506,0.1111,1.1253,0.3333,1.0933,0.2667,0.8337,4,3,2500,9,15,3,12,32.43
StandWalkJump,linear_additive_sinusoidal,3,,,,,1.0821,0.4,0.8297,4,3,2500,9,15,3,1,26.18
StandWalkJump,linear_additive_isolated_sinusoidal,3,,,,,1.1459,0.2667,0.8297,4,3,2500,9,15,3,1,25.44
StandWalkJump,1d_conv_additive_sinusoidal,3,,,,,1.1167,0.3333,0.8325,4,3,2500,9,15,3,1,25.67
StandWalkJump,linear_component_wise_sinusoidal,3,1.1275,0.2222,1.041,0.6667,1.1377,0.2667,0.8328,4,3,2500,9,15,3,12,32.11
StandWalkJump,1d_conv_component_wise_sinusoidal,3,1.1202,0.4444,1.0881,0.3333,1.1202,0.4,0.8336,4,3,2500,9,15,3,12,31.98
StandWalkJump,linear_circular_conv_sinusoidal,3,,,,,1.1096,0.3334,0.8309,4,3,2500,9,15,3,1,26.4
StandWalkJump,1d_conv_circular_conv_sinusoidal,3,,,,,1.109,0.2667,0.8336,4,3,2500,9,15,3,1,26.25
StandWalkJump,1d_conv_circular_conv_isolated_sinusoidal,3,1.149,0.3333,1.1331,0.3333,1.1139,0.2667,0.8337,4,3,2500,9,15,3,12,31.55
StandWalkJump,linear_additive_sinusoidal,4,1.3416,0.2222,1.2098,0.6667,1.187,0.2,0.8317,4,3,2500,9,15,3,20,32.3
StandWalkJump,linear_additive_isolated_sinusoidal,4,,,,,1.1086,0.3333,0.8297,4,3,2500,9,15,3,1,25.45
StandWalkJump,1d_conv_additive_sinusoidal,4,,,,,1.1728,0.3333,0.8325,4,3,2500,9,15,3,1,24.99
StandWalkJump,linear_component_wise_sinusoidal,4,1.1582,0.3333,1.1133,0.6667,1.1116,0.4,0.8328,4,3,2500,9,15,3,12,31.78
StandWalkJump,1d_conv_component_wise_sinusoidal,4,,,,,1.0914,0.3333,0.8336,4,3,2500,9,15,3,1,26.22
StandWalkJump,linear_circular_conv_sinusoidal,4,1.0266,0.4444,1.1038,0.6667,1.1528,0.3333,0.8328,4,3,2500,9,15,3,12,32.16
StandWalkJump,1d_conv_circular_conv_sinusoidal,4,1.1291,0.4444,1.0915,0.6667,1.1231,0.4667,0.8356,4,3,2500,9,15,3,17,33.74
StandWalkJump,1d_conv_circular_conv_isolated_sinusoidal,4,1.1752,0.1111,1.1536,0.3333,1.1097,0.3334,0.8337,4,3,2500,9,15,3,13,31.77
StandWalkJump,linear_additive_sinusoidal,5,,,,,1.1368,0.3333,0.8297,4,3,2500,9,15,3,1,24.37
StandWalkJump,linear_additive_isolated_sinusoidal,5,,,,,1.0552,0.4,0.8297,4,3,2500,9,15,3,1,22.86
StandWalkJump,1d_conv_additive_sinusoidal,5,,,,,1.1556,0.3333,0.8325,4,3,2500,9,15,3,1,25.29
StandWalkJump,linear_component_wise_sinusoidal,5,1.1736,0.3333,1.1198,0.3333,1.1089,0.3334,0.8309,4,3,2500,9,15,3,13,31.94
StandWalkJump,1d_conv_component_wise_sinusoidal,5,1.1802,0.0,1.2345,0.3333,1.1436,0.3333,0.8356,4,3,2500,9,15,3,13,32.2
StandWalkJump,linear_circular_conv_sinusoidal,5,1.1763,0.2222,1.166,0.3333,1.0983,0.4,0.8309,4,3,2500,9,15,3,21,35.78
StandWalkJump,1d_conv_circular_conv_sinusoidal,5,,,,,1.1299,0.2667,0.8336,4,3,2500,9,15,3,1,27.14
StandWalkJump,1d_conv_circular_conv_isolated_sinusoidal,5,,,,,1.0918,0.4,0.8337,4,3,2500,9,15,3,1,26.39
